timestamp_ms,filename,old_label,num_hands,confidence
1790374211001,1790374211001__sin_evaluar.jpg,sin_evaluar,1,0.9745184183120728
1790374211133,1790374211133__sin_evaluar.jpg,sin_evaluar,1,0.9754140973091125
1790374211673,1790374211673__sin_gesto.jpg,sin_gesto,1,0.974837064743042
1790374211673,1790374211673__sin_evaluar.jpg,sin_evaluar,1,0.9757408499717712
1790374211697,1790374211697__sin_evaluar.jpg,sin_evaluar,1,0.9750815629959106
1790374211838,1790374211838__sin_evaluar.jpg,sin_evaluar,1,0.9761801362037659
1790374211983,1790374211983__sin_evaluar.jpg,sin_evaluar,1,0.9754221439361572
1790374212139,1790374212139__sin_evaluar.jpg,sin_evaluar,1,0.9729353189468384
1790374212285,1790374212285__sin_evaluar.jpg,sin_evaluar,1,0.9756063222885132
1790374212433,1790374212433__sin_evaluar.jpg,sin_evaluar,1,0.9671911001205444
1790374212580,1790374212580__sin_evaluar.jpg,sin_evaluar,1,0.9670990705490112
1790374212714,1790374212714__sin_evaluar.jpg,sin_evaluar,1,0.9654052257537842
1790374212833,1790374212833__sin_evaluar.jpg,sin_evaluar,1,0.9691166877746582
1790374212970,1790374212970__sin_evaluar.jpg,sin_evaluar,1,0.9730069041252136
1790374213133,1790374213133__sin_evaluar.jpg,sin_evaluar,1,0.9711657166481018
1790374213299,1790374213299__sin_evaluar.jpg,sin_evaluar,1,0.9694548845291138
1790374213420,1790374213420__sin_evaluar.jpg,sin_evaluar,1,0.9689354300498962
1790374213554,1790374213554__sin_evaluar.jpg,sin_evaluar,1,0.9714906215667725
1790374213722,1790374213722__sin_evaluar.jpg,sin_evaluar,1,0.971551775932312
1790374213864,1790374213864__sin_evaluar.jpg,sin_evaluar,1,0.9687590003013611
1790374213993,1790374213993__sin_evaluar.jpg,sin_evaluar,1,0.9746906161308289
1790374214131,1790374214131__sin_evaluar.jpg,sin_evaluar,1,0.9778339266777039
1790374214281,1790374214281__sin_evaluar.jpg,sin_evaluar,1,0.9778391718864441
1790374214421,1790374214421__sin_evaluar.jpg,sin_evaluar,1,0.9781718254089355
1790374214574,1790374214574__sin_evaluar.jpg,sin_evaluar,1,0.9753789305686951
1790374214710,1790374214710__sin_evaluar.jpg,sin_evaluar,1,0.9752732515335083
1790374214862,1790374214862__sin_evaluar.jpg,sin_evaluar,1,0.9771352410316467
1790374215000,1790374215000__sin_evaluar.jpg,sin_evaluar,1,0.9761887192726135
1790374215117,1790374215117__sin_evaluar.jpg,sin_evaluar,1,0.9764995574951172
1790374215278,1790374215278__sin_evaluar.jpg,sin_evaluar,1,0.9761541485786438
1790374215417,1790374215417__sin_evaluar.jpg,sin_evaluar,1,0.9728431701660156
1790374215574,1790374215574__sin_evaluar.jpg,sin_evaluar,1,0.9727597236633301
1790374215698,1790374215698__sin_evaluar.jpg,sin_evaluar,1,0.971707820892334
1790374215880,1790374215880__sin_evaluar.jpg,sin_evaluar,1,0.9702783226966858
1790374215999,1790374215999__sin_evaluar.jpg,sin_evaluar,1,0.969765841960907
1790374216153,1790374216153__sin_evaluar.jpg,sin_evaluar,1,0.9686563611030579
1790374216280,1790374216280__sin_evaluar.jpg,sin_evaluar,1,0.9688180088996887
1790374216810,1790374216810__dedo_pulgar_1.00.jpg,dedo_pulgar_1.00,1,0.9686393141746521
1790374216810,1790374216810__sin_evaluar.jpg,sin_evaluar,1,0.9691154956817627
1790374216811,1790374216811__sin_evaluar.jpg,sin_evaluar,1,0.96913081407547
1790374216847,1790374216847__sin_evaluar.jpg,sin_evaluar,1,0.9722388982772827
1790374217142,1790374217142__sin_evaluar.jpg,sin_evaluar,1,0.9722170233726501
1790374217143,1790374217143__sin_evaluar.jpg,sin_evaluar,1,0.9756494760513306
1790374217295,1790374217295__sin_evaluar.jpg,sin_evaluar,1,0.9745760560035706
1790374217428,1790374217428__sin_evaluar.jpg,sin_evaluar,1,0.9765516519546509
1790374217678,1790374217678__sin_evaluar.jpg,sin_evaluar,1,0.9751323461532593
1790374217698,1790374217698__sin_evaluar.jpg,sin_evaluar,1,0.9727846384048462
1790374217979,1790374217979__sin_evaluar.jpg,sin_evaluar,1,0.9758509993553162
1790374218003,1790374218003__sin_evaluar.jpg,sin_evaluar,1,0.975661039352417
1790374218123,1790374218123__sin_evaluar.jpg,sin_evaluar,1,0.9736627340316772
1790374218313,1790374218313__sin_evaluar.jpg,sin_evaluar,1,0.9736096858978271
1790374218419,1790374218419__sin_evaluar.jpg,sin_evaluar,1,0.9743706583976746
1790374218580,1790374218580__sin_evaluar.jpg,sin_evaluar,1,0.9758490324020386
1790374218713,1790374218713__sin_evaluar.jpg,sin_evaluar,1,0.9718973636627197
1790374218887,1790374218887__sin_evaluar.jpg,sin_evaluar,1,0.971062183380127
1790374219011,1790374219011__sin_evaluar.jpg,sin_evaluar,1,0.973313570022583
1790374219159,1790374219159__sin_evaluar.jpg,sin_evaluar,1,0.9695491194725037
1790374219282,1790374219282__sin_evaluar.jpg,sin_evaluar,1,0.9710149765014648
1790374219431,1790374219431__sin_evaluar.jpg,sin_evaluar,1,0.9691328406333923
1790374219608,1790374219608__sin_evaluar.jpg,sin_evaluar,1,0.9709843993186951
1790374219713,1790374219713__sin_evaluar.jpg,sin_evaluar,1,0.9705798029899597
1790374219862,1790374219862__sin_evaluar.jpg,sin_evaluar,1,0.9710191488265991
1790374220013,1790374220013__sin_evaluar.jpg,sin_evaluar,1,0.9736787676811218
1790374220139,1790374220139__sin_evaluar.jpg,sin_evaluar,1,0.9755980968475342
1790374220278,1790374220278__sin_evaluar.jpg,sin_evaluar,1,0.976138174533844
1790374220449,1790374220449__sin_evaluar.jpg,sin_evaluar,1,0.9758932590484619
1790374220565,1790374220565__sin_evaluar.jpg,sin_evaluar,1,0.9748172760009766
1790374220719,1790374220719__sin_evaluar.jpg,sin_evaluar,1,0.9698784947395325
1790374220896,1790374220896__sin_evaluar.jpg,sin_evaluar,1,0.9728659391403198
1790374221030,1790374221030__sin_evaluar.jpg,sin_evaluar,1,0.9697322249412537
1790374221314,1790374221314__sin_evaluar.jpg,sin_evaluar,1,0.9682340621948242
1790374221426,1790374221426__sin_evaluar.jpg,sin_evaluar,1,0.9734532237052917
1790374221946,1790374221946__dedo_pulgar_0.76.jpg,dedo_pulgar_0.76,1,0.9721712470054626
1790374221947,1790374221947__sin_evaluar.jpg,sin_evaluar,1,0.9721434712409973
1790374221980,1790374221980__sin_evaluar.jpg,sin_evaluar,1,0.9724520444869995
1790374221999,1790374221999__sin_evaluar.jpg,sin_evaluar,1,0.9653841257095337
1790374222201,1790374222201__sin_evaluar.jpg,sin_evaluar,1,0.9762388467788696
1790374222362,1790374222362__sin_evaluar.jpg,sin_evaluar,1,0.9739887714385986
1790374222434,1790374222434__sin_evaluar.jpg,sin_evaluar,1,0.9821613430976868
1790374222732,1790374222732__sin_evaluar.jpg,sin_evaluar,0,
1790374222763,1790374222763__sin_evaluar.jpg,sin_evaluar,0,
1790374222849,1790374222849__sin_evaluar.jpg,sin_evaluar,0,
1790374223141,1790374223141__sin_evaluar.jpg,sin_evaluar,0,
1790374223142,1790374223142__sin_evaluar.jpg,sin_evaluar,0,
1790374223278,1790374223278__sin_evaluar.jpg,sin_evaluar,0,
1790374223448,1790374223448__sin_evaluar.jpg,sin_evaluar,0,
1790374223601,1790374223601__sin_evaluar.jpg,sin_evaluar,0,
1790374223710,1790374223710__sin_evaluar.jpg,sin_evaluar,0,
1790374223900,1790374223900__sin_evaluar.jpg,sin_evaluar,0,
1790374224125,1790374224125__sin_evaluar.jpg,sin_evaluar,0,
1790374224145,1790374224145__sin_evaluar.jpg,sin_evaluar,0,
1790374224300,1790374224300__sin_evaluar.jpg,sin_evaluar,0,
1790374224440,1790374224440__sin_evaluar.jpg,sin_evaluar,0,
1790374224604,1790374224604__sin_evaluar.jpg,sin_evaluar,0,
1790374224739,1790374224739__sin_evaluar.jpg,sin_evaluar,0,
1790374224884,1790374224884__sin_evaluar.jpg,sin_evaluar,0,
1790374225003,1790374225003__sin_evaluar.jpg,sin_evaluar,0,
1790374225153,1790374225153__sin_evaluar.jpg,sin_evaluar,0,
1790374225275,1790374225275__sin_evaluar.jpg,sin_evaluar,0,
1790374225437,1790374225437__sin_evaluar.jpg,sin_evaluar,0,
1790374225587,1790374225587__sin_evaluar.jpg,sin_evaluar,0,
1790374225713,1790374225713__sin_evaluar.jpg,sin_evaluar,0,
1790374225869,1790374225869__sin_evaluar.jpg,sin_evaluar,0,
1790374226014,1790374226014__sin_evaluar.jpg,sin_evaluar,0,
1790374226192,1790374226192__sin_evaluar.jpg,sin_evaluar,0,
